  0.28018039E+00 -0.62162122E+01
  0.29492673E+00 -0.63000607E+01
  0.30967306E+00 -0.63870356E+01
  0.32441940E+00 -0.64770101E+01
  0.33916573E+00 -0.65698600E+01
  0.35391207E+00 -0.66654639E+01
  0.36865841E+00 -0.67637035E+01
  0.38340474E+00 -0.68644640E+01
  0.39815108E+00 -0.69676336E+01
  0.41289742E+00 -0.70731043E+01
  0.42764375E+00 -0.71807712E+01
  0.44239009E+00 -0.72905326E+01
  0.45713643E+00 -0.74022900E+01
  0.47188276E+00 -0.75159473E+01
  0.48662910E+00 -0.76314112E+01
  0.50137543E+00 -0.77485902E+01
  0.51612177E+00 -0.78673948E+01
  0.53086811E+00 -0.79877369E+01
  0.54561444E+00 -0.81095294E+01
  0.56036078E+00 -0.82326862E+01
  0.57510712E+00 -0.83571215E+01
  0.58985345E+00 -0.84827501E+01
  0.60459979E+00 -0.86094866E+01
  0.61934612E+00 -0.87372459E+01
  0.63409246E+00 -0.86992325E+01
  0.64883880E+00 -0.86394499E+01
  0.66358513E+00 -0.85784139E+01
  0.67833147E+00 -0.85161355E+01
  0.69307781E+00 -0.84526269E+01
  0.70782414E+00 -0.83879006E+01
  0.72257048E+00 -0.83219703E+01
  0.73731681E+00 -0.82548506E+01
  0.75206315E+00 -0.81865568E+01
  0.76680949E+00 -0.81171057E+01
  0.78155582E+00 -0.80465147E+01
  0.79630216E+00 -0.79748029E+01
  0.81104850E+00 -0.79019904E+01
  0.82579483E+00 -0.78280988E+01
  0.84054117E+00 -0.77531512E+01
  0.85528751E+00 -0.77768670E+01
  0.87003384E+00 -0.78216171E+01
  0.88478018E+00 -0.78656988E+01
  0.89952651E+00 -0.79090834E+01
  0.91427285E+00 -0.79517399E+01
  0.92901919E+00 -0.79936354E+01
  0.94376552E+00 -0.80347347E+01
  0.95851186E+00 -0.80750013E+01
  0.97325820E+00 -0.81143970E+01
  0.98800453E+00 -0.81528828E+01
  0.10027509E+01 -0.81904189E+01
  0.10174972E+01 -0.82269653E+01
  0.10322435E+01 -0.82624825E+01
  0.10469899E+01 -0.82969315E+01
  0.10617362E+01 -0.83302750E+01
  0.10764825E+01 -0.83624774E+01
  0.10912289E+01 -0.83935056E+01
  0.11059752E+01 -0.84233295E+01
  0.11207216E+01 -0.84519223E+01
  0.11354679E+01 -0.84792609E+01
  0.11502142E+01 -0.85053264E+01
  0.11649606E+01 -0.85301045E+01
  0.11797069E+01 -0.85535851E+01
  0.11944532E+01 -0.85757630E+01
  0.12091996E+01 -0.85966377E+01
  0.12239459E+01 -0.86162132E+01
  0.12386922E+01 -0.86344978E+01
  0.12534386E+01 -0.86515041E+01
  0.12681849E+01 -0.86672482E+01
  0.12829313E+01 -0.86817496E+01
  0.12976776E+01 -0.86950305E+01
  0.13124239E+01 -0.87071151E+01
  0.13271703E+01 -0.87180294E+01
  0.13419166E+01 -0.87277999E+01
  0.13566629E+01 -0.87364534E+01
  0.13714093E+01 -0.87440162E+01
  0.13861556E+01 -0.87505132E+01
  0.14009019E+01 -0.87559676E+01
  0.14156483E+01 -0.87604001E+01
  0.14303946E+01 -0.87638283E+01
  0.14451410E+01 -0.87662665E+01
  0.14598873E+01 -0.87677252E+01
  0.14746336E+01 -0.87682107E+01
  0.14893126E+01 -0.87708676E+01
  0.15039916E+01 -0.87788308E+01
  0.15186705E+01 -0.87920783E+01
  0.15333495E+01 -0.88105732E+01
  0.15480285E+01 -0.88342642E+01
  0.15627074E+01 -0.88630852E+01
  0.15773864E+01 -0.88969554E+01
  0.15920654E+01 -0.89357801E+01
  0.16067443E+01 -0.89794501E+01
  0.16214233E+01 -0.90278427E+01
  0.16361023E+01 -0.90808221E+01
  0.16507812E+01 -0.91382397E+01
  0.16654602E+01 -0.91999351E+01
  0.16801392E+01 -0.92657374E+01
  0.16948181E+01 -0.93354656E+01
  0.17094971E+01 -0.94089303E+01
  0.17241761E+01 -0.94859347E+01
  0.17388550E+01 -0.95662764E+01
  0.17535340E+01 -0.96497486E+01
  0.17682130E+01 -0.97361413E+01
  0.17828919E+01 -0.98252434E+01
  0.17975709E+01 -0.99168434E+01
  0.18122499E+01 -0.10010731E+02
  0.18269289E+01 -0.10106699E+02
  0.18416078E+01 -0.10204542E+02
  0.18562868E+01 -0.10304060E+02
  0.18709658E+01 -0.10405056E+02
  0.18856447E+01 -0.10507340E+02
  0.19003237E+01 -0.10610724E+02
  0.19150027E+01 -0.10715027E+02
  0.19296816E+01 -0.10820070E+02
  0.19443606E+01 -0.10925676E+02
  0.19590396E+01 -0.11031671E+02
  0.19737185E+01 -0.11137880E+02
  0.19883975E+01 -0.11244125E+02
  0.20030765E+01 -0.11350222E+02
  0.20177554E+01 -0.11455979E+02
  0.20324344E+01 -0.11561193E+02
  0.20471134E+01 -0.11665643E+02
  0.20617923E+01 -0.11769088E+02
  0.20764713E+01 -0.11871258E+02
  0.20911503E+01 -0.11971852E+02
  0.21058292E+01 -0.12070528E+02
  0.21205082E+01 -0.12166897E+02
  0.21351872E+01 -0.12260514E+02
  0.21498661E+01 -0.12350873E+02
  0.21645451E+01 -0.12437403E+02
  0.21792241E+01 -0.12519464E+02
  0.21939030E+01 -0.12596355E+02
  0.22085820E+01 -0.12667329E+02
